id,review,stars 
aDm9iqdWN4sA3BRWgAowkg,"I am incredibly frustrated. Apparently a company called Fitness 10 bought the company and I was never notified. All phone numbers have been disconnected and I've been trying to cancel my membership. I finally got a hold of a guy named Daniel, the GM of the Blue Diamond location. I asked him to refund my last payment as I wasn't able to get through to them, he told me to dispute it with my bank... Um, no. Why should I have to jump through more hoops to get my money back? He said it wasn't them that billed me but also said that they bought the business in January. I was billed on 2/23/17, which was clearly after they took ownership so why should I have to call my bank and go through that process? Why can't I just get a reversal of the charge??? Bad business practices and a messy transition.",1.0
5JpQHrgmze1taV1a6N77uA,"So, my 6th time at Harvest tonight.  I love the menu at this place. I am a foodie and the flavors are rich.  I am disappointed to write this review.  Not sure what happened tonight but food was average and service was awful.  My food was cold and they lost money because the waiter never asked if we wanted more drinks.  The struggle was real and constant. 

Also, time for an update.  The toilets have a cardboard tops instead of porcelain.  WTF.  

Dear Chef, they are not executing your vision.  Dear Owner, spend some money on an update or you'll be closing soon.",2.0
FZPUPuIQLLqKjnIpp6hxyw,"Went to this store today looking for a window.  Sign says NO RETURNS !!  Measure 3 times !
Everything  here is sold as is.
Found a window that had $230.00 written on it after freezing our #$#%$ off for an hour looking.  Rolled it up the window to pay for it and discovered that all their windows are on consignment and a 12% adder would have to be applied.  Then tax as well.  I understand the tax but no where did I see the consignment adder warning posted.  After they did the math our cost with adder and tax went up to $280.00.  I walked.  I can get the same window elsewhere for less money and a warranty at least (I checked).",1.0
4E87wCN3voTsT_SVRP_8pw,This probably the smallest and most uncomfortable airlines I have ever flown with. The prices are dirt cheap but you get what you pay for. They are usually delayed. When they're not delayed they leave the port five minutes prior to take off time. They do not care about customer service but rather the money. If you can pay for another airline than do so but if you're looking for a quick getaway with minimal cost book away.,1.0
62bCWHM_NAIUMeoEmWWqmw,"Happy to get a chance to eat here and even happier I wasn't paying. Wow this place is EXPENSIVE!! The staff is pushy and tries to get you spend big when you visit. Service was excellent and the food tastes great. The menu is a mix of cultures so there is more to SushiSamba then sushi. 

Its a classic Las Vagas chic restaurant so your paying for the location as much as anything else. Sushi was well made but as mentioned prior, way to expensive. Some rolls are priced by the piece in the 2-4$ range. If your looking for a value this not the place if your looking for a hip and trendy LV sushi spot SushiSamba is fun!",3.0
N6yeGeLKKlsQ1e_AI8m0GQ,Completely amazing!!!! I had a slut and my husband had a Fairfax add avocado and bacon. We are back again to have a couple more sluts. This time there's a hella long line but still worth the wait. Only complaint is the drinks are small and $5 so BYOB,5.0
UjMJpEP19_KnGgNFBwsK-g,"Belmont Drive-In is a great way to connect with the simplicity of the past. It is very family friendly and at $4 a person for a double feature, its easy on the wallet. They offer a concession stand full of snacks to make it through the night including popcorn, drinks, candy, hot dogs, hamburgers, nachos, and a few other treats. The prices are significantly less than that of your local movie theater. The website is updated constantly so be sure to check before you make the trip and make sure you are a little early to get a good seat!",4.0
2ukACag21Y-9CBigUQH7jw,"This place is amazing! We always eat here every time we visit Vegas. Their lunch menu is very reasonable. For only $25, you can chose from a selection of appetizers, an main course and a dessert. I loved all the dishes here. Reservation is recommended .
Looking forward to the next meal at Estiatorio Milos again soon :)",5.0
KETSjZnuTI79PHUYS6fC0g,"I liked this place so much that I came back twice during my two week business trip in Phoenix!  The first time was with my co-worker, and the second time, I went on my own.  I'm a little unsettled venturing out to restaurants/bars by myself, but sitting at the bar and ordering during my solo visit was a great experience.  The bartender was very welcoming and made me feel less self-conscious that I was drinking and eating by myself among the 20, 30-somethings all around out for their happy hour festivities.  I think the biggest appeal for me was that this place reminds me of a lot of the places I loved when living in Austin.  It's a charming house converted to a restaurant/bar with a really nice outdoor patio area.  Both times, I had Sophie's Salad.  Delicious!  I also tried the Salty Hog, which is a great choice if you're looking for a refreshing mixed drink (and you're a bacon lover).  I will definitely go back if I'm out in Phoenix again!",5.0
mFa3IjgFGPptZChb5YVAUQ,"Definitely one of my old town favorites 
love their salads; entrées are very tasty 
always have enjoyed their dinner time atmosphere 
drinks are very good
A bit on the pricey side but you get what you pay for
Great service and food!",5.0
py4m9lcUpXdeJ1KHTC8eFw,"Not sure if I needed a new cell phone battery as it had been draining really fast. So figured who better to go to then BATTERIES PLUS. Walked in and began to take the battery out and asked if he could test it. What a battery store that won't test to even see if the battery is bad, wtf?  I then asked if he could sell me one and he said sure. Ten minutes later he said he doesn't have one but I could go to one of the other madison stores to get it.  Or I could come back in a few days to pick it up.  He had to count on his fingers to figure out how many days, really?  I asked if they could send it to me, guess what?  NOPE.",1.0
Cn-Ov5-pZeBQ7jdMpK4zUg,"I had their rice soup it was good simple. The hot and sour soup is really good though. It is spendy though just for soup. But it's Vegas what can you expect right?
The main lady is very nice and quick.",3.0
w4NYGjxBHILMi-8eEcg9EA,"cool spot to check out.  But not much there but some cool cars. Of course this is a car show and its all about cars but theres no tours from anyone, no one explains anything to you.  You walk in, look at the cars and walk out.  Boring to me.  Cars in front, gift shop to the right, exit to the left.  Thanks for coming!  Come on now! I know its your 2nd season but you're not small fish anymore.  In your short run you've become on of the most popular shows on history.  Thats saying a lot.  Have a tour atleast.  Not asking to go into the shop and smell the paint or play with the tools.  Just wanna know about the cars on display.  Thats all.",3.0
x-SEpucqa0RQKO0TAQ8wnQ,Hired Baja Ready Mix to complete our driveway last month. The owner made sure everything was done right. I am glad my brother in law recommended this company to help us finish our remodeling project.,5.0
BBhZeNc7xp-02Vk2TlK4Qw,"We had heard from multiple people this was the *best* ""takeout Chinese"" in the area, so we went with high hopes. I guess from a comparison standpoint (of what alternatives are ""in the area"") it may be better. But as far as overall takeout Chinese, this was completely average. My orange chicken was heavily battered to the point I could actually taste the cornstarch through the spicy sauce, and my husband's sesame chicken was the same situation. The crab rangoons were good, but pricey. This place didn't really live up to the hype in our experience, and I'd much rather try some other place in town then settle for this.",3.0
BYP_s4nDFcTVv4BH89Jl7w,"Male waiter was an asshole, talking over us and then ultimately getting our orders wrong. Food was ok. I won't recommend this restaurant and will try something different next time I'm waiting for my plane.",2.0
Qed_W0PvcUNINtEZeI7r1A,Monique was the freaking best EVER! She was all over our table and we weren't even her table. She was fun and attentive. Ingyin was freaking awesome too. Will totally be back to sit with them! They even asked us to guess how to spell their name and guess what? We got it right!,5.0
ec6WUL7sw46t0_hIsrRxRQ,"Visited here today on a whim and I'm glad I did. I was worried they were going to be expensive but was pleasantly surprised. I had the falafel wrap deluxe (falafel w/2 slices of fried eggplant and fries) and my husband had the chicken schnitzel. The restaurant was clean and the staff was pleasant. Everything we had was tasty. I have had falafel in quite a few restaurants in AZ and this is by far the best yet! Also, the eggplant was cooked to perfection and served hot so the texture was still spot on. My husband was just as happy. The chicken was breaded evenly and it was fried up perfectly, nice and crispy breading! As a bonus they gave us a sample of their potatoes and meatballs. Quite good and probably what our little guy will order when we come back! Definitely, worth giving a chance if you want to try some place new. :)",5.0
6ahHOdvoa4UzblMz0gk2Xg,Terrible customer service signs that don't make any sense at all discounts that are in a plied that you have to get back in line to straight now just a mess,1.0
f-sFwKxBwLjA2yNbZxlXeg,"Overall they do the basics okay, the service and atmosphere is their downfall for sure. The waiters are sometimes not the best, food takes awhile, and the food quality is just okay. This place is so close to us and I wish it was a bit better. When someone asks us how this place is, we just say, ""It's okay"". So go here knowing that it's nothing special and you won't be disappointed.",3.0
jLuo0zF8Zw-E4F9wWTBxQA,"Came back this past weekend and got a couch for my little bro's 21st birthday. Had to update this review and say that we could not ask for better service! Our promoter, servers, and security were fantastic. Can't wait to do it again!",5.0
aBvHeQfROBZyNXdsUwL4Jw,"Service and the atmosphere are great but the food lid a little sub-par.  There is a roaming accordion player that is adorable and charming. The menu has a wide variety. My husband I chose classics: manicotti and cheese ravioli- $25.95 each. They tasted frozen and processed- not authentic. 

Each meal comes with a house salad, red and/or white House wine, garlic bread and a cappuccino.  The salad was so-so. It has a slice (like you would get at the deli counter) of salami in it with a hunk of processed mozzarella cheese and is slightly overdressed.   The wine was for sure cheap, but I wasn't expecting anything fancy considering it was included. The meal, depending on what you picked, doesn't take too long to get there but again, isn't anything to write home about.  It seemed like previously frozen, processed pasta- not homemade- with processed cheeses and canned sauce. I've had better at chains. The garlic bread wasn't fresh- seemed like it had been sitting a while and was hard. I tasted the cappuccino and it was ok but had a strong nutty flavor, almost like pecan. 

Again, the 2 stars are for the ambiance and the accordion player than came by our table to entertain.   It's Vegas- there are so many places with much better food for the same price.",2.0
faOEGalDH2K6K7c0GP666A,"BLEH! Expensive, over-cooked, not great ethnic variety. Yuck. Pick a different Vegas buffet - Try Aria or Rio. You'll be glad you did.",1.0
m3qgRVDkcHb9KHKDgjb-uw,"Stoped in for lunch today for the first time. Atmosphere was cool with an open indoor outdoor seating and a huge rollup door. Very reasonable prices for the food. Tried the pulled pork, brisket, sausage and coleslaw. The meat was cooked perfectly not dry or overly salted. Vinegar slaw was also  wonderful. Great lunch spot, their chef Randy is doing a great job.",5.0
gL7ZU7trG0D1C4eaX443bA,"Was in town for work and decided to stop by here before my flight back home to Dallas. Really good BBQ. I had the Chopped Brisket (Fatty Brisket was out), ribs and sausage. All good. Love their mustard sauce.",5.0
9S7NSKnkGkNjg0AQeeN7tw,"The owner was our waitress and super nice!  We sat outside on a perfect October morning.  Great selection, great prices.  It has a more ""homey"" feel than other places and I love that they leave a pitcher of water on the table.  I had the pecan cinnamon roll which was delicious!  My friend had the 3 cheese grilled cheese and pasta salad which was also yummy.  My other friend had an omelet which came with a basket of mini muffins.  The zucchini one was the best!  They even welcome dogs in their outdoor seating area.",4.0
AUOzMnfjuLD5dMHQnHYeqQ,"Not at all what I expected! 

Donny Tackett @ Land Rover Las Vegas really went above and beyond to make our deal happen.  He came in on his day off and took care of us on the purchase of a new Range Rover. Nothing like an experienced salesperson to help with the process. I highly recommend Donny as well as the Dealer.  Lowest price I could find on the West Coast. Thanks Again!",5.0
T2C6xVR8YP7xaN9HLNIyvQ,Incredible location the sweetest people and the highest of quality a place definitely to come to and to keep coming back to.  Highly highly impressed!!!!!!  LOVE THIS PLACE!,5.0
O8zwr-ts_MekwTP5NdW1JQ,"I wish I was ""wasted away again in Margaritaville""... Not that I was wasted after going here, but it sure would've been easy to get there! The margaritas are so good, they go down so smooth -- if you don't watch how much you drink, next thing you know, BAM! you're wasted in Margaritaville. 

I didn't really eat anything besides the chips, guac, and salsa, but those were phenomenal! The menu looked extremely appetizing, and I'll be back to try some of the items on their menu. 

The atmosphere and ambiance is great too! The setup is very chic, modern, and inviting -- like a place to just hang out and enjoy the company of the ones you're there with. Great little spot!",5.0
wfhJIICc-knE1jJ1DWG_0g,"Pretty decent Thai, I liked the interior but wasn't completely sold on the food. 

Might be because I'm too spoiled by Khao San, in future I'll probably go back to doing take out at Thai Bistro, however So Great is way better for group dining. 

I had the chicken shrimp glass noodle, it was large, lots of veggies, chicken and shrimp but the noodles to me seemed to stuck together and taste was just ok to me. 

Also had to tom yum soup which didn't particularly blow me away.",3.0
a2GybhekGHy3nqTkF6GA_w,"We have been regulars at this place and we used to love it. But today, it has nothing been but the worst service we have had in all of dining out. So bad that I had to review as soon as I got out. Our waitress didn't greet us properly, did not ask if we needed any drinks, and didn't clear our plates. The host did that all. Despite the horrible service from her, I still proceeded to give her a tip as she stood with the machine. She didn't say thank you, and was so rude. There was another table next to us and she said thank you and have a great day to the other table- NOT US. She left without a word and grabbed the cash tip we gave her as if she was ungrateful that we were there. Whoever that server is today- we did not get her name, I hope she realizes how horrible she was today, and the fact that we are Asians and the people next to us were Canadians and got the service everyone deserved just shows how this can be a little if not wholly racist. I am so appalled by this service. I can't believe it.",1.0
CWe57pQjLZKd2VU2FkuCIg,"I have eaten here a few times, and I have to say the food is okay. I don't believe the food is worth the price though. Also the menu could use some work. Considering the fact it has a bar, there is no like bar food. What I mean is at your typical bar most offer food items like chicken wings. Also they don't have a large variety for kids. They at least should have something like chicken tenders, or nuggets. I had the bbq burger, order medium well. It came out over cooked and charcoaled. It was hard to eat, and I stopped after a few bites. Also most bbq burgers come with bbq sauce, this one did not. The fries are pretty good here though. I also had the chicken Alfredo pasta, it was pretty good. It had the right amount of sauce to pasta ratio, and the cheese on top was a nice touch. But for the amount you pay you don't get a very large portion. This place is still new, and it is going to take some time to grow and overcome, and I hope they take a better look at their menu.",3.0
SXN9bGP_U4aKW_pGOv6wzA,"High expectations. 

Handsome physical plant.

Truffled pasta was flavorful, but truffle wasn't discernible. 

Staff was warm, if not occasionally disingenuous. For example, without advance guidance, we learned that kohlrabi was essentially cannelloni beans with minimal greens and $110 steak meant to serve three was gristly and modest in size. Server assured us she'd alert kitchen, yet we received no feedback. 

Upon completion of ordering meal courses, staff presence was sparse. 

Tiramisu was to have been accompanied by coffee gelato that seemed more like a crystalline iced coffee.

A part of me craves one more try, but I'm not sure what might merit the effort.",3.0
zk0PQsNFccPQKBcocVuixg,"The people who give this place a bad review are either crazy or rich/stuck up. The bellagio buffet is so yummy. Husband & I have been there twice and loved it so much both times. (but we are middle class types, not expecting a fine dining experience at a buffet for goodness sakes). There's a huge selection and everything we tried was really good. Even the pasta & pizza which are normally gross at buffets, was good quality & delicious. The sushi area is great compared to other buffets, the crab legs (cold, but both snow & king) were amazing! The mashed potatoes were incredibly yummy. I seriously fantasize about this place all the time, the quality & selection are top notch, unless you're a huge snoot apparently.",5.0
eKcuH_H1m2zO_jSQUEU9JA,"I've been looking for a new place to get a good gyro ever since I moved to the North Valley, and I finally found it! The Greek Pita is amazing all around. Here's a breakdown:

The Food: The gyros are to die for! They're piled so high with meat, onions and loads of sauce! Be sure to order your gyros with EVERYTHING. The fries that come with it are pretty tasty too!

The Service: The lady up front that takes your order is super cool and very sweet. The wait time for your food is pretty short. I went during a busy Sunday lunch (they were packed) and it was only about 5 minutes and I had my food. 

The Restaurant: It's really nice inside! Outside, it looks like an everyday Valley strip mall, but inside it's very nice and cozy. 

The Price: It's about the same here, as it is everywhere else you go to get Greek food. In comparison to Athens Gyros on Northern and 23rd Ave, it IS a little more expensive at Greek Pita. However, you get quite a bit more on your plate with Greek Pita. 

Overall, this place is a must visit if you're looking for a good Greek place in Happy Valley. I'm giving it four stars, only because it's the best in the North Valley, but I'm not quite convinced it's the best out of the entire Phoenix area.",4.0
wgbZCfI84e9si9-oHdLlRA,Nice place and decent food. Was a little over-priced for what you get in terms of quantity.,3.0
tLY4ZZ1KPHu-z4cbJ6yZaw,"What a joy!  James is absolutely super in every respect!  Talk about going above and beyond - James came out to do a simple repair on our HVAC, which turned into a more major project.  He fixed it all, and did it per the quote he gave me.  James took the time to check out the entire system, explain to me what he did, and what would need to be done in the future to prevent failures.  A breath of fresh air in a sea of ""take your money and run"" HVAC companies in Las Vegas.  Before you give your hard earned cash to someone else, give James a call.  He's honest, he's fair, he's a Veteran, and he does what needs to be done.

Highly recommended!!!  James has earned my business!",5.0
oJ15OGKp71AXBEKHqL4Yzg,"We love this place!!

they remember me every time I walk in the door!

prices are right in the ballpark and portions are generous!

best for take out - no real atmosphere for eating in......",5.0
2v4nopwwCYplY2le-vf8SQ,"I love pita jungle but who doesn't?! I have ate here way too many times to count but I just wanted to stop by to rave about my favorite salad in the whole world that is from here!!! It has hummus lining the plate of the salad and since I'm obsessed with hummus and it's vegan, it's a double win! Oh & cant go wrong with a tasty red sangria",5.0
LqVjn6TxzAp1cOQRnuRBew,"Part of what makes Yelp so exciting, at least for me, is finding places that I might not normally hear about. Rock 'N'oodles is definitely one of those good finds! I don't live or work anywhere near downtown and would have probably never seen it otherwise. It's a small building right off Charleston on 3rd Street that would be easy to miss if you were driving by. The restaurant itself is very small and can only seat about 12 people plus a couple outside tables. I love the décor though, it's simple but awesome with an entire wall covered in great albums they've got in really cool little frames.

When it comes to the food, you'll quickly realize why it's called Rock 'N'oodles. All the dishes are named after songs like Great Balls of Fire, Californication & The Devil Went Down To Georgia, just to name a few. Two of the ones we've tried so far now are Buffalo Soldier and Sweet Home Alabama...which I can only describe as versions of mac 'n cheese on steroids! The Alabama is a gouda macaroni topped with popcorn chicken and BBQ sauce with some bacon and onions tossed in. With the Buffalo Soldier you get blue cheese macaroni with carrots and celery topped with buffalo chicken. Now, like I said...steroids! Flavor is spectacular in both, pasta is cooked perfectly and each bite just keeps you wanting more! 

I've noticed some reviews mention small portions. I can only assume the owner/management are paying attention because these are definitely not small plates. We've also tried Born On The Bayou and Paradise City...I was only able to finish my entire plate once. On top of that, the customer service is great and even after my son accidentally spilled his Sprite all over the counter, we were met with smiles and a friendly attitude! Prices aren't bad either, with the most expensive dish coming in at about $12. This is a must try spot!",4.0
0QDdqt5eyUj1phKJaO22NA,"The resto has no patrons at 6pm on Sat. There's no Bud light when they advertise it mainly up front. The staff is not Japanese, has poor communication skills. Told them not to put mayo and still served the dish with it. They were friendly though, with clean surroundings but with generic decor consistent with other Korean owned sushi restaurant in Los Angeles. I don't get it that they open a sushi bar not knowing how unagi sauce should taste like; they watered it down and added thickener. Their ""deals"" on their happy hour are all rolls with nougat-y rice loaded with MAYO(?). They have 4 big TV screens in silent mode. No music and all you can hear are the staff speaking loudly at each other in their native tongue. They didn't welcome any feedback so they will never have a shot on getting better.DO NOT COME TO THIS PLACE. Not worth it.",1.0
LzFN_amqRRnMd0aA1dLbVQ,Went to DQ last night. It's the same as it always is. A bunch of smiling teenagers serving delicious ice cream treats. I've been to this location at least 20 times and it's always the same. Good food and good service.,5.0
Q_9FbGBLn8slWn5vuNaIHA,Pan Fried noodle and Beef fried rice were delicious! Slow to greet when I walked in for take out but they were really nice once they got around to helping me.,4.0
ZyPTq8336ryn4hjqZ4aGDQ,"We split a mixed vegetable roti and a lamb roti between the two of us, and it was a fantastic meal. We ordered it medium-spicy and that was perfect, I'm not sure how hot their hot is. The waiter provides customers with a jug of water which is fantastic thing to do for this type of lunch. I'll go again the next time I'm in Parkdale. Don't be discouraged by the bleak entranceway, once you start to eat you'll be satisfied.",5.0
3Im5XPZ3UxRF9tQlTtGgcQ,A great stop in Waxhaw. My wife and I frequently come here on a lazy Saturday for dinner (followed by Waxhaw ice cream). Never disappoints. The service has been so-so recently which why I had to give 3 stars instead of 4 or 5. Hopefully that will get back to a higher level soon.,3.0
8ha8RB2yKHes27i_dyoGNQ,"I LOVE Trader Joe's! Their products are healthy, delicious and expand my taste buds beyond the mass-produced mini pizza's and pre-made dinners of the regular grocery store. Many of my friends complain that the prices are too high, but I don't think so. 

If you buy the right products you'll be full on about the same price as the grocery store because you'll be getting full on less food. Plus, it's just plain healthier. 

I highly recommend the pre-made salads for lunches and their electrolyte enhanced water gives me an extra boost of energy throughout the day. I'm not a fan of store-bought sushi, but their Lobster rolls and big platters are pretty delish for coming from a store. 

Trader Joe's is a plethora of Yumminess!",5.0
cml5fgx3X0tulGOXW9I1tQ,"We loved this restaurant!  Overall, the staff was helpful and friendly.  Our server helped us figure out the right amount of food for our group of 5.  The food came quickly, but was spaced out well so we could enjoy it all.  Everything was delicious - especially the underdog, the tempura cauliflower.  We all would highly recommend this restaurant!",5.0
ybx3FpHy0kOKzbo59DT0Aw,Tried the fajita/salad/baked potato. Everything tasted good. Watch out as the food portions are really huge and most of the times are served with a bagel,4.0
y7s2voAWfAdlrn49r1E3Vg,"I had delivery, food came 30 minutes after call for $40 worth of food. Tasted great and ordered a type of ice cream still came frozen throughout delivery. Overall for delivery great option!",5.0
USvEcuHlGXGSvLxZyLvDNA,"Tech was late for the very first visit.  I had to personally call them to inquire after my 4hr window time had already passed.  They informed me the tech was running behind.  I let it go, even though I was not happy they couldn't call me to inform me.  Bad customer service.  After seeing the tech for a diagnosis of my unit, I scheduled a second appt to repair what was suggested.  On my second appt, I was scheduled between 12-4.  I fell asleep on my couch waiting for a phone call or knock on my door, which I did not receive either.  It was 5:30 when I woke up and I hadn't heard anything from them.  So, I personally called again, like I did my first visit, and the girl couldn't really explain what happened only that she would reschedule me.  I denied and hung up.  I received a call from Susan, supposedly a manager, I missed her initial call and called back.  She has yet to call me back.  Horrible experience!  I had a referral lined up, too, I let them know right away my horrible experience.  I found another company.",1.0
HT21C61tZtMR4wEzO2BmYA,"Stellar Asian food! I've eaten Asian at the Bellagio, Caesar's and Venetian and this place in the Hard Rock is by far the best. Unpretentious prices, attentive and friendly staff, a great menu selection and tasty food bursting with savory umami. They had a cute dim sum platter that had one piece of every type of dim sum you could want. How easy is that?",5.0
8PfZI1nRYpyXCIh19G-26g,"Just went there today to go bowling with a few friends and it was a pretty great experience. Very friendly staff, even though they made us dispose of outside drinks that we had brought in. Although very understable, in fact after walking over to the bar to get a coke I was told that it was on the house anyways.

Not to mention that the bowling games were only a dollar durin the time that I was there, so only $30 for about 3 hours of fun. Have to say it won't be my last time visiting there and might even try out some of their pool tables as well as their food next time.",5.0
2mgBs1hkCtv4hswiByWWjw,"I went here earlier this month to get my dress steamed for a wedding and the lack of customer service at this place is beyond me. My mom and I dropped off my dress at 3:30pm and the woman working there said to come back in an hour, so my mom and I went to the food court and walked around to kill time. We went back at 4:30 and a different woman was there, she handed me someone else's dry cleaning without even reading the name on the receipt! So I gave it back to her and behind the glass of their working station, I saw my dress on a table and it still hadn't been steamed! It was unbelievable. I couldn't believe that they had told us to come back in an hour yet they couldn't even steam a dress that would've taken less than 10 minutes if done well! So once my mom had noticed she said something right away. The ladies in the back grabbed my dress and rushed to steam it quickly right before my eyes. She was doing a rushed job, and handed me my dress back with wrinkles and she blamed the material of my dress. My mom got very upset and made them steam it again and the woman there did it and rolled her eyes. You had one whole hour to get the job done! Don't be mad at us for making you do it again because you didn't get things done! I wouldn't recommend this place to anyone, even if this happens to be convenient at the time. Go to another place!",1.0
brMD0PNlYXnP9euf4m2uYQ,"I love this place! It's the best place to go for unique vintage clothes, any kind of costume you can possibly imagine, and really creative ladies who help pull your ideas out of your head and onto your body. Highly recommend all year round for all your vintage cravings and costume fantasies.",5.0
_x42ylMzHxoQm01vh4UcSw,"One of my favorite places to eat in Charlotte!  The live music is entertaining and the older crowd seems to enjoy dancing and drinking on Friday and Saturday Nights.  I was introduced to Mickey & Mooch during restaurant week a few years back.  I am heavily addicted to the wedge salad, filet mignon fondue and the crab cakes.",4.0
gU52mi2hu8WiZxfzJ8iSsg,"The food is always very good, small portion for the price, so don't go if you're looking for a big meal. There was only one waitress serving all the tables upstairs so service wasn't as fast as it could have been. Still my favourite brunch place at Bloor & Jane, and the waffles are amazing",4.0
NsuZEiUVGYBcq502X2hs8g,"Ambiance is mediocre; to me at least, because I like color. Decor is mostly all white with colored lights that change every so often; it also has a moving piece in the ceiling that is supposed to represent the moon with multi layers that rearrange in different shapes. It catches your eye. 

As soon as we entered we were being rushed to order as the kitchen was closing. No biggie. We ordered and set down and got our water. It was a waiting game from then on. Our waiter took 20 minutes to come to us after I got his attention for the drink menu. He brought one menu for 5 people. No worries we shared the menu then waited for another 15-20m to get someone's attention to take our drink order. Drinks came to the table at a reasonable time and were very good. I had the ""inception"" cocktail. It was delish. 

Food also came out at a reasonable time. 
Apps: chicken curry puffs $15- 10/10 curry filling was tasteful and good combination with puff pastry
Mr chow spare ribs $19- 5/10 not much flavor.
Beijing meat dumpling $15-7/10 it was a little bland but mr chow's house sauce fixed that. 

Finished our apps and No water refills. Had to get someone's attention for refills. No one checked on us if we wanted more drinks from the bar or anything either. 
Entrée: 
Steamed sea bass $45- 10/10 it's sea bass! The sauce on it was very good. 
Velvet chicken $36- 3/10 no taste at all! Had to add lots of special house sauce.
Lamb with spring onions $38- 3/10 again, no taste to it. All you can taste is the lamb and salt. House sauce helped. 
Beef with oyster sauce $42- 7/10. Oyster sauce added enough salt to make it this dish pleasant. 

Again, finished dinner, no water refills! I mean I am eating Chinese food here. Come on, you know how much salt and oil is In this food?! just refill my water when I am paying $15-20 for appetizers! And They weren't short staffed. They were OVER staffed in my opinion. Staff was just walking around aimlessly. I felt like I had to hunt someone down to get anything I wanted like simple water refills. The staff is friendly and accommodating once you get their attention just not motivated on their own. The worst part of it all was my stomach did not feel well an hour or two after dining here. And suffered the next day as well sitting on the shit pot. (It was only me that had stomach issues the other four diners did not have a problem. so it could just be me)
If it wasn't for the suffering I would have gone back to give them another chance and try other stuff on the menu.

mr chow's special house sauce will fix any dish!",3.0
GGgopphxemIclcaSx__dqg,"I really like coming here because they have so many things that I am just entertained even if I don't go in to necessarily buy something.. though I usually always end up buying something because their prices are GREAT.  Their kitchen stuff has great prices (on the order of .80c and 1.50 for some little gadgets!), as that's the section where I usually start my browsing.

Their food/drink section is impressive in variety and regions and is well too stocked for me to spend lots of time perusing... I'll just end up buying more chocolate or more wine than I already need.  But I've found some fun and unique treats there as me-gifts or gifts for others.

Their furniture stuff can be a bit pricey, but I like that is is more 'unique' and has a 'worldy' look to it.  Also, they have TONS of little chotchkies (sp?) - so if you like looking at chotchkies, this is the spot.

Almost forgot to mention - they double charged me on something and I went back the next day to tell them about it to get it fixed and they easily and quickly fixed it.. no hassle, no problems, no looking at me suspiciously.  That was appreciated.",4.0
YtXWvlD6Zbgpz94DjZ0XOA,"Delicious burger and fries, cheap beer, chill atmosphere...doesn't get much better. Monty, Friday-Sunday grillmaster, is the shiz.",5.0
iqdN9FlO5NOU_K8F_rABLQ,I have been coming to this dentist for years and have felt comfortable here. I have a fear of needles and the doctor is very gentle while giving shots. My family also sees the doctor and I would recommend them to friends as well. The office staff is always courteous and friendly and I will continue to come here.,5.0
P4LSJRlB_nv4iL138bdGlA,The waffles are delicious.  Service is excellent.  Servers are very pleasant. I love the option of turkey bacon and/or turkey sausage.  The caramel butter adds just enough sweetness to the pancakes or waffles. Clean environment. Great spot for simple dining for breakfast without a long wait.,5.0
ir5LBN-wEvjnTRGIigdG7Q,"My go to nail salon. I get bio-gels and always go to Tom (He is the best!) The service is quick and good value, I tend to get 3 weeks out of my nails which is great considering every other nail salon I get maximum 2 weeks!
They offer you tea or water on arrival which is nice.",4.0
kq1SOnBhBmVQ85hg9v_SZQ,"We had a series of outlets go out and called Dodge Electric to come troubleshoot. As it turns out there was a popped GFI in a room we never go into and that was all that was wrong. Pressed the button and everything was back in order. Dodge was nice enough to waive the first hour labor fee and left with a handshake. Straight up honest people, we will be using them for all our electrical needs.",5.0
QxRy8HrtedWPh-0MpncvBQ,"I am going to give this place an extra star because the sandwich I had today was sooo good. They actually had everything in the sandwich it was supposed to have AND wheat bread. There was an insane amount of vegetation in this sandwich as well. I had mushrooms, lettuce, and avocado falling out all over the place. 

I think I have figured out that if you want a decent sandwich from this place you need to order at lunch. 

Do me right next time Gandolfo and I shall grant you an extra star!",3.0
QGNuHjVKMGXJ0Bix3zYBVw,"Went to the restaurant on Saturday at 8:00 PM to try this new place.  The hostess was not that friendly when we walked in and seemed busy with something she was doing.  There were plenty of open tables in the restaurant but the hostess after looking at the sign in sheet said they were full and it would be a wait.  The hostess said we could sit in the bar and she would get us when a table opened up.  I still saw numerous open tables in the restaurant so I declined and said we would be leaving.  She then replied it would only be maybe 15 minutes for a table.  No thanks, I have received better receptions at other places which will be my first choice in the future.",2.0
ToXQAeu2jKMZAk_z7RNqAw,"What a terrific unique place. This is truly authentic to Latin food and reminds me of a few places in Mexico. The menu has a variety of items and range from ceviche, salads, fruit bowls, ice cream, etc. stopped in to get a popsicle for my daughter and can't wait to go back and try more on the menu. I had to order the Sandia Loca after seeing the picture and am so glad I did. The orders do take 10-15 min to make since its all fresh but that wasn't a problem at all.",5.0
